account_id,segment_name,arr,arr_headroom,health_score,upsell_label,propensity_score,propensity_decile,priority_tier,shap_driver_1,shap_value_1,shap_driver_2,shap_value_2,shap_driver_3,shap_value_3,rank
ACC-01761,At-Risk Dormant,28412.77,121587.23,52.94,1,0.4913,9,Medium,,,,,,,1137
ACC-03845,At-Risk Dormant,1372.0,18628.0,62.45,1,0.4913,9,Medium,,,,,,,1138
ACC-04281,Growth-Stage Expanding,123063.47,376936.53,33.34,1,0.4913,9,Medium,,,,,,,1139
ACC-00098,Loyal Mid-Market,30142.41,469857.59,60.73,1,0.4913,9,Medium,arr,0.2276,num_products,-0.2213,users_per_login,0.1655,1140
ACC-01361,Early-Stage Potential,4199.61,35800.39,48.72,1,0.4913,9,Medium,num_products,0.2374,peak_feature_adoption,0.1909,arr,-0.1473,1141
ACC-07757,Growth-Stage Expanding,137959.19,362040.81,54.07,1,0.4913,9,Medium,,,,,,,1142
ACC-04492,Loyal Mid-Market,1671.47,18328.53,66.27,1,0.4913,9,Medium,,,,,,,1143
ACC-05844,Loyal Mid-Market,5115.0,34885.0,70.68,1,0.4913,9,Medium,,,,,,,1144
ACC-00125,Growth-Stage Expanding,103381.22,396618.78,59.35,1,0.4913,9,Medium,,,,,,,1145
ACC-05226,Loyal Mid-Market,20309.57,129690.43,66.63,1,0.4913,9,Medium,,,,,,,1146
ACC-03830,Loyal Mid-Market,13918.51,26081.489999999998,50.82,1,0.4913,9,Medium,max_storage_gb,0.2202,arr_utilization,0.1865,num_products,0.1775,1147
ACC-09239,At-Risk Dormant,10945.36,29054.64,65.62,0,0.4913,9,Medium,contract_end_days,0.4405,num_products,0.2975,nps_score,-0.2415,1148
ACC-05364,At-Risk Dormant,3909.76,16090.24,49.67,1,0.4913,9,Medium,,,,,,,1149
ACC-07657,At-Risk Dormant,9454.82,30545.18,47.3,0,0.4913,9,Medium,,,,,,,1150
ACC-05438,Loyal Mid-Market,43736.01,106263.98999999999,65.61,1,0.4913,9,Medium,,,,,,,1151
ACC-02017,Loyal Mid-Market,31692.71,118307.29000000001,51.93,1,0.4913,9,Medium,,,,,,,1152
ACC-01214,Loyal Mid-Market,24577.38,125422.62,72.51,1,0.4913,9,Medium,arr,0.1976,tenure_months,-0.1734,num_products,0.095,1153
ACC-01683,At-Risk Dormant,3952.22,36047.78,86.35,1,0.4913,9,Medium,,,,,,,1154
ACC-03559,Early-Stage Potential,4469.75,35530.25,54.87,1,0.4913,9,Medium,,,,,,,1155
ACC-08900,At-Risk Dormant,31393.44,118606.56,64.43,1,0.4912,9,Medium,,,,,,,1156
ACC-09061,At-Risk Dormant,1501.71,18498.29,53.22,1,0.4912,9,Medium,,,,,,,1157
ACC-08588,Early-Stage Potential,46668.52,103331.48000000001,46.87,1,0.4912,9,Medium,,,,,,,1158
ACC-09414,Early-Stage Potential,1882.58,18117.42,37.08,1,0.4911,9,Medium,,,,,,,1159
ACC-00941,Loyal Mid-Market,26020.46,123979.54000000001,47.73,1,0.4907,9,Medium,,,,,,,1160
ACC-00707,At-Risk Dormant,5452.82,34547.18,53.28,1,0.4905,9,Medium,contract_end_days,0.3362,support_tickets_l90d,-0.3083,tenure_months,-0.1548,1161
ACC-04975,Early-Stage Potential,3304.57,36695.43,46.57,1,0.4904,9,Medium,num_products,0.2683,contract_end_days,0.1898,peak_feature_adoption,0.1548,1162
ACC-05571,Growth-Stage Expanding,51478.78,448521.22,76.35,1,0.4904,9,Medium,,,,,,,1163
ACC-04223,Early-Stage Potential,51290.75,98709.25,41.2,1,0.4904,9,Medium,num_products,0.3118,arr,0.3029,login_growth,-0.1635,1164
ACC-01861,At-Risk Dormant,2164.45,37835.55,39.73,1,0.4903,9,Medium,,,,,,,1165
ACC-01184,At-Risk Dormant,48392.48,101607.51999999999,37.23,1,0.4903,9,Medium,contract_end_days,0.3127,arr,0.258,health_score,-0.2284,1166
ACC-02845,Loyal Mid-Market,25722.22,124277.78,60.53,1,0.4903,9,Medium,,,,,,,1167
ACC-04734,Early-Stage Potential,30759.67,119240.33,37.0,1,0.4903,9,Medium,,,,,,,1168
ACC-01084,Loyal Mid-Market,1716.92,18283.08,52.38,1,0.4903,9,Medium,arr_utilization,0.3097,total_api_calls,-0.2555,num_users,0.2424,1169
ACC-00546,Loyal Mid-Market,16277.78,133722.22,70.64,1,0.4903,9,Medium,,,,,,,1170
ACC-02314,At-Risk Dormant,21839.23,128160.77,54.79,1,0.4903,9,Medium,,,,,,,1171
ACC-09059,Growth-Stage Expanding,26493.88,473506.12,62.68,0,0.4903,9,Medium,,,,,,,1172
ACC-02616,At-Risk Dormant,5116.16,34883.84,35.82,1,0.4903,9,Medium,,,,,,,1173
ACC-03025,Loyal Mid-Market,25624.65,124375.35,72.39,1,0.4903,9,Medium,,,,,,,1174
ACC-00476,At-Risk Dormant,48241.7,101758.3,45.45,1,0.4903,9,Medium,arr,0.2561,logins_per_user,0.2165,arr_per_tenure_month,0.2143,1175
ACC-01752,Loyal Mid-Market,26768.66,123231.34,58.07,1,0.4903,9,Medium,arr,0.2352,health_score,-0.1635,num_products,0.1516,1176
ACC-01185,Loyal Mid-Market,47403.32,102596.68,70.25,1,0.4903,9,Medium,,,,,,,1177
ACC-00908,Growth-Stage Expanding,104869.31,395130.69,69.15,1,0.4903,9,Medium,,,,,,,1178
ACC-02904,Early-Stage Potential,2259.82,17740.18,45.65,1,0.4903,9,Medium,,,,,,,1179
ACC-00477,Loyal Mid-Market,8319.96,141680.04,59.34,1,0.4901,9,Medium,,,,,,,1180
ACC-04106,Growth-Stage Expanding,102137.78,397862.22,60.81,1,0.4901,9,Medium,,,,,,,1181
ACC-07212,At-Risk Dormant,22304.44,17695.56,63.64,1,0.4901,9,Medium,,,,,,,1182
ACC-02362,Growth-Stage Expanding,86617.3,413382.7,62.82,1,0.4901,9,Medium,login_growth,-0.6226,tenure_months,-0.3839,logins_stddev,0.3335,1183
ACC-00091,Early-Stage Potential,29946.58,120053.42,55.22,1,0.4901,9,Medium,,,,,,,1184
ACC-08515,Loyal Mid-Market,27966.91,122033.09,55.43,1,0.4901,9,Medium,num_products,0.1885,logins_per_user,0.1854,arr,0.1766,1185
ACC-04846,Early-Stage Potential,36344.36,113655.64,45.03,1,0.4901,9,Medium,num_products,0.3035,arr,0.2258,avg_storage_gb,0.1574,1186
ACC-06727,High-Value Engaged,185330.18,314669.82,56.4,1,0.4901,9,Medium,,,,,,,1187
ACC-06696,Loyal Mid-Market,18475.15,131524.85,72.15,1,0.4901,9,Medium,health_score,0.3266,logins_per_user,0.1965,login_growth,0.1563,1188
ACC-05419,High-Value Engaged,261406.66,238593.34,61.66,1,0.4901,9,Medium,,,,,,,1189
ACC-02082,Growth-Stage Expanding,49005.04,100994.95999999999,49.49,1,0.4901,9,Medium,,,,,,,1190
ACC-04759,Growth-Stage Expanding,129660.55,370339.45,47.4,1,0.4901,9,Medium,,,,,,,1191
ACC-05132,Early-Stage Potential,42873.01,107126.98999999999,46.35,1,0.4901,9,Medium,avg_feature_adoption,0.33,arr,0.2898,arr_per_tenure_month,0.2742,1192
ACC-03096,High-Value Engaged,324890.61,175109.39,48.75,1,0.4901,9,Medium,,,,,,,1193
ACC-07826,Early-Stage Potential,24340.74,125659.26,46.74,0,0.4901,9,Medium,,,,,,,1194
ACC-09173,Growth-Stage Expanding,37577.97,462422.03,57.77,1,0.4901,9,Medium,,,,,,,1195
ACC-01172,At-Risk Dormant,2065.74,37934.26,58.52,1,0.4901,9,Medium,,,,,,,1196
ACC-05080,Loyal Mid-Market,5352.25,34647.75,55.61,1,0.4901,9,Medium,,,,,,,1197
ACC-06245,Early-Stage Potential,32762.18,117237.82,58.66,1,0.4901,9,Medium,,,,,,,1198
ACC-05860,Loyal Mid-Market,38514.08,111485.92,68.57,1,0.4901,9,Medium,,,,,,,1199
ACC-07751,Loyal Mid-Market,1271.01,18728.99,69.28,1,0.49,9,Medium,,,,,,,1200
ACC-01658,Loyal Mid-Market,975.76,19024.24,56.64,1,0.4897,9,Medium,,,,,,,1201
ACC-06192,Growth-Stage Expanding,95335.37,404664.63,49.24,1,0.4892,9,Medium,,,,,,,1202
ACC-07363,Early-Stage Potential,1834.43,18165.57,59.07,1,0.489,9,Medium,tenure_months,0.3574,max_storage_gb,0.2448,arr,-0.2051,1203
ACC-08054,Early-Stage Potential,3947.31,36052.69,55.78,1,0.489,9,Medium,,,,,,,1204
ACC-08041,At-Risk Dormant,46743.26,103256.73999999999,55.52,1,0.489,9,Medium,,,,,,,1205
ACC-09744,Loyal Mid-Market,3473.44,36526.56,79.7,1,0.489,9,Medium,,,,,,,1206
ACC-08323,Growth-Stage Expanding,99091.05,400908.95,64.3,0,0.489,9,Medium,,,,,,,1207
ACC-07141,Early-Stage Potential,37846.73,112153.26999999999,52.39,1,0.489,9,Medium,,,,,,,1208
ACC-00931,Loyal Mid-Market,67505.82,82494.18,57.0,1,0.489,9,Medium,,,,,,,1209
ACC-07937,At-Risk Dormant,30768.93,119231.07,29.86,1,0.489,9,Medium,,,,,,,1210
ACC-08085,At-Risk Dormant,59687.68,440312.32,46.98,1,0.489,9,Medium,,,,,,,1211
ACC-08718,Growth-Stage Expanding,145933.44,354066.56,47.76,1,0.489,9,Medium,arr_per_tenure_month,0.3287,logins_stddev,0.3035,arr,0.2306,1212
ACC-09871,High-Value Engaged,214212.02,285787.98,65.08,1,0.489,9,Medium,,,,,,,1213
ACC-07950,At-Risk Dormant,1948.25,18051.75,69.72,1,0.489,9,Medium,,,,,,,1214
ACC-01017,Loyal Mid-Market,1447.74,38552.26,65.65,1,0.489,9,Medium,,,,,,,1215
ACC-03157,Growth-Stage Expanding,74702.84,425297.16000000003,52.21,1,0.489,9,Medium,,,,,,,1216
ACC-00531,Early-Stage Potential,5740.94,34259.06,57.31,1,0.489,9,Medium,num_products,0.2537,max_storage_gb,0.2208,health_score,-0.2048,1217
ACC-08643,Growth-Stage Expanding,166844.32,333155.68,44.24,1,0.489,9,Medium,logins_stddev,0.3454,arr,0.2442,num_products,0.2373,1218
ACC-07666,Loyal Mid-Market,4240.68,35759.32,50.11,1,0.489,9,Medium,peak_feature_adoption,0.2298,num_products,0.2227,logins_per_user,0.1973,1219
ACC-08609,At-Risk Dormant,16273.63,133726.37,77.55,1,0.489,9,Medium,,,,,,,1220
ACC-08495,At-Risk Dormant,11249.2,28750.8,40.22,1,0.489,9,Medium,,,,,,,1221
ACC-08931,Loyal Mid-Market,10103.92,29896.08,55.69,1,0.489,9,Medium,,,,,,,1222
ACC-08968,Early-Stage Potential,78895.5,71104.5,39.04,1,0.489,9,Medium,,,,,,,1223
ACC-07034,Growth-Stage Expanding,102528.21,397471.79,39.2,1,0.489,9,Medium,,,,,,,1224
ACC-08772,At-Risk Dormant,2037.0,17963.0,70.44,1,0.489,9,Medium,health_score,0.3267,num_products,0.248,num_users,-0.1409,1225
ACC-08949,At-Risk Dormant,45169.21,104830.79000000001,52.79,1,0.489,9,Medium,,,,,,,1226
ACC-07102,At-Risk Dormant,15633.29,134366.71,56.9,1,0.4888,9,Medium,,,,,,,1227
ACC-01533,Early-Stage Potential,14935.11,25064.89,26.62,1,0.4888,9,Medium,,,,,,,1228
ACC-03179,Growth-Stage Expanding,120330.1,379669.9,45.2,1,0.4888,9,Medium,,,,,,,1229
ACC-01403,At-Risk Dormant,1215.65,18784.35,58.1,1,0.4888,9,Medium,,,,,,,1230
ACC-02431,At-Risk Dormant,629.51,19370.49,55.01,1,0.4888,9,Medium,,,,,,,1231
ACC-01949,High-Value Engaged,311019.47,188980.53000000003,38.84,1,0.4887,9,Medium,,,,,,,1232
ACC-03289,Growth-Stage Expanding,112727.43,387272.57,31.83,1,0.4887,9,Medium,,,,,,,1233
ACC-09006,At-Risk Dormant,18961.01,21038.99,65.65,1,0.4886,9,Medium,,,,,,,1234
ACC-09545,Loyal Mid-Market,8404.1,31595.9,44.96,1,0.4886,9,Medium,,,,,,,1235
ACC-01255,High-Value Engaged,313366.23,186633.77000000002,43.65,1,0.4884,9,Medium,arr_utilization,-0.3732,logins_stddev,0.3482,arr,0.3015,1236
ACC-03029,Loyal Mid-Market,2764.91,37235.09,59.28,1,0.4884,9,Medium,,,,,,,1237
ACC-02084,Loyal Mid-Market,17148.47,132851.53,76.48,1,0.4884,9,Medium,,,,,,,1238
ACC-00742,Growth-Stage Expanding,71131.43,428868.57,59.64,1,0.4884,9,Medium,,,,,,,1239
ACC-03107,At-Risk Dormant,16670.86,133329.14,35.37,1,0.4884,9,Medium,,,,,,,1240
ACC-03124,Early-Stage Potential,4629.0,35371.0,33.25,1,0.4884,9,Medium,,,,,,,1241
ACC-01349,Early-Stage Potential,13263.0,136737.0,63.58,1,0.4884,9,Medium,,,,,,,1242
ACC-01076,At-Risk Dormant,18771.96,131228.04,40.34,1,0.4884,9,Medium,,,,,,,1243
ACC-00354,At-Risk Dormant,4100.61,35899.39,41.37,1,0.4884,9,Medium,,,,,,,1244
ACC-02726,Loyal Mid-Market,4657.75,35342.25,75.12,1,0.4884,9,Medium,,,,,,,1245
ACC-09778,At-Risk Dormant,5238.05,34761.95,75.15,0,0.4884,9,Medium,,,,,,,1246
ACC-06938,At-Risk Dormant,5669.48,34330.520000000004,51.96,1,0.4884,9,Medium,,,,,,,1247
ACC-00219,Loyal Mid-Market,2235.02,17764.98,59.37,1,0.4884,9,Medium,,,,,,,1248
ACC-02709,Early-Stage Potential,25015.02,124984.98,53.16,1,0.4884,9,Medium,,,,,,,1249
ACC-07035,At-Risk Dormant,52565.77,97434.23000000001,40.64,1,0.488,9,Medium,contract_end_days,0.3422,arr_per_tenure_month,0.3122,arr,0.2572,1250
ACC-07390,Early-Stage Potential,21069.47,128930.53,42.29,1,0.4878,9,Medium,,,,,,,1251
ACC-07434,Growth-Stage Expanding,69151.19,430848.81,52.02,1,0.4878,9,Medium,,,,,,,1252
ACC-08199,Early-Stage Potential,20037.55,129962.45,52.24,1,0.4878,9,Medium,total_api_calls,0.1983,max_storage_gb,0.1497,peak_feature_adoption,-0.137,1253
ACC-09143,Early-Stage Potential,23722.36,126277.64,55.65,1,0.4878,9,Medium,users_per_login,0.2266,arr,0.1977,num_products,0.1508,1254
ACC-09557,At-Risk Dormant,46572.28,103427.72,24.3,1,0.4878,9,Medium,arr_per_tenure_month,0.3082,arr,0.2584,num_products,0.2381,1255
ACC-07692,At-Risk Dormant,16912.51,133087.49,33.83,1,0.4878,9,Medium,,,,,,,1256
ACC-07602,Loyal Mid-Market,2347.59,17652.41,61.97,1,0.4878,9,Medium,,,,,,,1257
ACC-09855,High-Value Engaged,163348.34,336651.66000000003,40.82,1,0.4878,9,Medium,logins_stddev,0.3583,arr,0.2275,logins_per_user,0.2234,1258
ACC-05872,Loyal Mid-Market,19759.86,130240.14,76.01,1,0.4877,9,Medium,health_score,0.4216,num_products,0.2806,logins_per_user,0.161,1259
ACC-05341,Early-Stage Potential,49300.56,100699.44,50.58,1,0.4877,9,Medium,contract_end_days,0.3748,arr,0.2745,tenure_months,-0.2237,1260
ACC-06403,High-Value Engaged,168522.96,331477.04000000004,49.59,1,0.4877,9,Medium,logins_stddev,0.6813,login_growth,-0.3484,arr,0.258,1261
ACC-05958,Growth-Stage Expanding,36645.17,463354.83,39.82,1,0.4877,9,Medium,arr_utilization,0.3479,max_storage_gb,0.1736,tenure_months,-0.1647,1262
ACC-06471,Early-Stage Potential,45343.15,104656.85,33.56,1,0.4877,9,Medium,,,,,,,1263
ACC-00035,At-Risk Dormant,2149.58,37850.42,51.17,1,0.4877,9,Medium,,,,,,,1264
ACC-04933,Early-Stage Potential,9227.88,30772.120000000003,42.05,1,0.4877,9,Medium,,,,,,,1265
ACC-04466,Early-Stage Potential,17863.38,132136.62,40.38,1,0.4877,9,Medium,,,,,,,1266
ACC-03904,Early-Stage Potential,3693.73,36306.27,62.95,1,0.4877,9,Medium,,,,,,,1267
ACC-04306,Growth-Stage Expanding,55904.24,444095.76,60.1,1,0.4877,9,Medium,,,,,,,1268
ACC-05765,Loyal Mid-Market,2136.19,37863.81,75.03,1,0.4877,9,Medium,,,,,,,1269
ACC-04388,Loyal Mid-Market,24134.85,125865.15,69.14,1,0.4877,9,Medium,,,,,,,1270
ACC-03930,Loyal Mid-Market,2211.47,17788.53,79.62,1,0.4877,9,Medium,,,,,,,1271
ACC-05781,Loyal Mid-Market,604.99,19395.01,55.69,1,0.4877,9,Medium,,,,,,,1272
ACC-06540,At-Risk Dormant,8483.07,31516.93,51.84,1,0.4877,9,Medium,,,,,,,1273
ACC-06408,Early-Stage Potential,34740.68,115259.32,58.88,1,0.4877,9,Medium,,,,,,,1274
ACC-06782,Loyal Mid-Market,27130.99,122869.01,58.32,1,0.4877,9,Medium,,,,,,,1275
ACC-03743,Early-Stage Potential,1301.11,18698.89,55.75,1,0.4877,9,Medium,,,,,,,1276
ACC-06085,Growth-Stage Expanding,110285.01,389714.99,55.97,1,0.4877,9,Medium,,,,,,,1277
ACC-05264,Loyal Mid-Market,446.89,19553.11,78.05,1,0.4877,9,Medium,health_score,0.5518,num_products,0.2554,arr,-0.1677,1278
ACC-03779,Early-Stage Potential,5189.9,34810.1,34.01,1,0.4877,9,Medium,,,,,,,1279
ACC-03951,At-Risk Dormant,17620.57,132379.43,62.44,1,0.4877,9,Medium,,,,,,,1280
ACC-03778,Growth-Stage Expanding,122581.96,377418.04,40.72,1,0.4877,9,Medium,,,,,,,1281
ACC-04958,At-Risk Dormant,33205.51,116794.48999999999,46.78,1,0.4877,9,Medium,,,,,,,1282
ACC-06619,Loyal Mid-Market,37282.43,112717.57,73.66,1,0.4877,9,Medium,health_score,0.4829,arr,0.1814,logins_per_user,0.1767,1283
ACC-04923,Loyal Mid-Market,24242.69,125757.31,53.25,1,0.4877,9,Medium,,,,,,,1284
ACC-06148,Early-Stage Potential,38538.13,111461.87,46.96,1,0.4877,9,Medium,,,,,,,1285
ACC-06379,At-Risk Dormant,32576.61,117423.39,61.48,1,0.4877,9,Medium,arr,0.2563,contract_end_days,0.213,num_products,0.1989,1286
ACC-06296,Early-Stage Potential,4374.75,35625.25,40.79,1,0.4877,9,Medium,,,,,,,1287
ACC-03833,Early-Stage Potential,46648.57,103351.43,43.22,1,0.4877,9,Medium,,,,,,,1288
ACC-03969,At-Risk Dormant,17127.97,132872.03,54.3,1,0.4877,9,Medium,peak_feature_adoption,0.2601,arr_utilization,0.2075,support_tickets_l90d,-0.1395,1289
ACC-06254,Loyal Mid-Market,12778.06,137221.94,74.53,1,0.4877,9,Medium,,,,,,,1290
ACC-05307,Loyal Mid-Market,2143.25,17856.75,75.06,1,0.4877,9,Medium,,,,,,,1291
ACC-04147,Growth-Stage Expanding,68621.22,431378.78,56.28,1,0.4877,9,Medium,logins_stddev,0.2768,tenure_months,-0.2269,arr_per_tenure_month,0.2269,1292
ACC-04133,Early-Stage Potential,50205.05,99794.95,41.99,1,0.4877,9,Medium,,,,,,,1293
ACC-03639,Loyal Mid-Market,2353.17,17646.83,82.74,1,0.4877,9,Medium,,,,,,,1294
ACC-05387,Growth-Stage Expanding,169024.19,330975.81,40.74,1,0.4877,9,Medium,,,,,,,1295
ACC-04033,Early-Stage Potential,6604.89,33395.11,30.95,1,0.4877,9,Medium,,,,,,,1296
ACC-04457,High-Value Engaged,425847.59,74152.40999999997,33.45,1,0.4877,9,Medium,logins_stddev,0.6564,arr_utilization,-0.6157,tenure_months,0.3694,1297
ACC-04117,Loyal Mid-Market,12794.24,27205.760000000002,66.29,1,0.4877,9,Medium,logins_per_user,0.2953,contract_end_days,0.2328,health_score,0.2298,1298
ACC-03616,At-Risk Dormant,13346.34,26653.66,67.63,1,0.4877,9,Medium,,,,,,,1299
ACC-06229,At-Risk Dormant,10177.41,29822.59,45.39,1,0.4877,9,Medium,,,,,,,1300
ACC-03555,Early-Stage Potential,45162.51,104837.48999999999,28.05,1,0.4877,9,Medium,avg_feature_adoption,0.4038,arr,0.2646,num_products,0.162,1301
ACC-05898,Loyal Mid-Market,2698.15,17301.85,79.51,1,0.4877,9,Medium,,,,,,,1302
ACC-06220,Loyal Mid-Market,11668.46,138331.54,73.85,1,0.4877,9,Medium,,,,,,,1303
ACC-05371,Growth-Stage Expanding,54691.05,445308.95,35.09,1,0.4877,9,Medium,,,,,,,1304
ACC-06215,Early-Stage Potential,31523.3,118476.7,41.87,1,0.4877,9,Medium,,,,,,,1305
ACC-04452,Early-Stage Potential,590.14,19409.86,63.59,1,0.4877,9,Medium,,,,,,,1306
ACC-04091,Growth-Stage Expanding,182765.79,317234.20999999996,40.62,1,0.4877,9,Medium,,,,,,,1307
ACC-05245,At-Risk Dormant,1805.46,38194.54,72.16,1,0.4877,9,Medium,,,,,,,1308
ACC-04835,Early-Stage Potential,26099.07,123900.93,58.74,1,0.4877,9,Medium,arr,0.2713,avg_feature_adoption,0.2273,num_products,-0.2174,1309
ACC-04087,Loyal Mid-Market,7053.34,32946.66,79.69,1,0.4877,9,Medium,health_score,0.3599,login_growth,0.1673,tenure_months,-0.1618,1310
ACC-05003,Loyal Mid-Market,4847.67,35152.33,54.7,1,0.4877,9,Medium,,,,,,,1311
ACC-03847,At-Risk Dormant,10812.72,29187.28,39.8,1,0.4877,9,Medium,,,,,,,1312
ACC-03577,Early-Stage Potential,1809.68,18190.32,42.3,1,0.4877,9,Medium,,,,,,,1313
ACC-05518,Loyal Mid-Market,48795.62,101204.38,70.42,1,0.4877,9,Medium,num_products,0.2855,health_score,0.2307,arr,0.221,1314
ACC-05902,Growth-Stage Expanding,96590.38,403409.62,58.8,1,0.4877,9,Medium,arr_per_tenure_month,0.3681,login_growth,0.2757,arr,0.2358,1315
ACC-06069,Early-Stage Potential,56358.19,93641.81,39.04,1,0.4877,9,Medium,,,,,,,1316
ACC-05753,Loyal Mid-Market,6674.71,33325.29,60.86,1,0.4877,9,Medium,,,,,,,1317
ACC-05553,Loyal Mid-Market,35605.18,114394.82,51.91,1,0.4877,9,Medium,,,,,,,1318
ACC-04278,At-Risk Dormant,1510.75,18489.25,76.77,1,0.4877,9,Medium,,,,,,,1319
ACC-04275,Early-Stage Potential,17974.84,132025.16,48.39,1,0.4877,9,Medium,,,,,,,1320
ACC-03721,Loyal Mid-Market,6039.8,33960.2,88.17,1,0.4877,9,Medium,,,,,,,1321
ACC-04747,Early-Stage Potential,45340.48,104659.51999999999,35.94,1,0.4877,9,Medium,,,,,,,1322
ACC-06027,At-Risk Dormant,45079.62,104920.38,46.9,1,0.4877,9,Medium,,,,,,,1323
ACC-04474,Growth-Stage Expanding,87330.83,412669.17,32.04,1,0.4877,9,Medium,,,,,,,1324
ACC-05494,Early-Stage Potential,11991.87,138008.13,52.73,1,0.4877,9,Medium,,,,,,,1325
ACC-04689,At-Risk Dormant,868.17,19131.83,43.73,1,0.4877,9,Medium,,,,,,,1326
ACC-03714,Loyal Mid-Market,8040.67,31959.33,78.1,1,0.4877,9,Medium,,,,,,,1327
ACC-06320,Early-Stage Potential,13978.22,26021.78,44.6,1,0.4877,9,Medium,support_tickets_l90d,-0.3599,max_storage_gb,0.3574,arr_utilization,0.1702,1328
ACC-04000,At-Risk Dormant,44839.46,105160.54000000001,31.48,1,0.4877,9,Medium,,,,,,,1329
ACC-06309,Early-Stage Potential,10897.16,139102.84,64.89,1,0.4877,9,Medium,,,,,,,1330
ACC-02259,High-Value Engaged,537062.87,0.0,15.03,1,0.4876,9,Medium,,,,,,,1331
ACC-02612,At-Risk Dormant,1566.79,18433.21,61.66,1,0.4876,9,Medium,,,,,,,1332
ACC-06610,Growth-Stage Expanding,60344.4,439655.6,56.39,1,0.4872,9,Medium,,,,,,,1333
ACC-01182,Growth-Stage Expanding,163979.55,336020.45,67.11,1,0.4869,9,Medium,,,,,,,1334
ACC-03067,Loyal Mid-Market,26199.19,123800.81,68.12,1,0.4869,9,Medium,,,,,,,1335
ACC-02779,Early-Stage Potential,15335.79,134664.21,54.88,1,0.4869,9,Medium,,,,,,,1336
ACC-00769,Growth-Stage Expanding,89722.73,410277.27,58.34,1,0.4869,9,Medium,,,,,,,1337
ACC-08645,Loyal Mid-Market,33313.95,116686.05,54.37,1,0.4865,9,Medium,,,,,,,1338
ACC-07080,At-Risk Dormant,565.92,19434.08,77.88,1,0.4862,9,Medium,health_score,0.5921,contract_end_days,0.2896,avg_feature_adoption,0.2178,1339
ACC-07934,Loyal Mid-Market,16299.4,133700.6,50.98,1,0.4862,9,Medium,,,,,,,1340
ACC-09944,Loyal Mid-Market,2091.5,37908.5,77.42,1,0.4861,9,Medium,health_score,0.716,peak_feature_adoption,0.1609,nps_score,0.1478,1341
ACC-04390,At-Risk Dormant,10976.79,29023.21,49.46,1,0.4861,9,Medium,,,,,,,1342
ACC-07780,Loyal Mid-Market,9363.83,30636.17,68.44,1,0.4861,9,Medium,,,,,,,1343
ACC-07889,At-Risk Dormant,11822.81,28177.190000000002,59.24,1,0.4861,9,Medium,,,,,,,1344
ACC-07586,Loyal Mid-Market,16587.1,133412.9,53.49,1,0.4861,9,Medium,,,,,,,1345
ACC-08292,At-Risk Dormant,1990.73,18009.27,60.46,1,0.4857,9,Medium,,,,,,,1346
ACC-06650,Loyal Mid-Market,19199.66,130800.34,84.65,1,0.4853,9,Medium,,,,,,,1347
ACC-02398,At-Risk Dormant,27021.99,122978.01,44.06,1,0.4853,9,Medium,,,,,,,1348
ACC-05285,Loyal Mid-Market,29659.12,120340.88,65.01,1,0.4853,9,Medium,health_score,0.3238,arr,0.242,num_products,-0.1686,1349
ACC-03226,Loyal Mid-Market,2793.7,17206.3,74.89,1,0.4853,9,Medium,,,,,,,1350
ACC-03191,Early-Stage Potential,38033.86,111966.14,48.01,1,0.4853,9,Medium,num_products,0.236,arr,0.2248,login_growth,-0.2122,1351
ACC-06508,Growth-Stage Expanding,109729.28,390270.72,45.84,1,0.4853,9,Medium,,,,,,,1352
ACC-06475,Growth-Stage Expanding,50679.36,449320.64,50.02,1,0.4853,9,Medium,,,,,,,1353
ACC-04311,Loyal Mid-Market,2543.78,37456.22,79.59,1,0.4853,9,Medium,,,,,,,1354
ACC-00183,Early-Stage Potential,12404.26,27595.739999999998,34.97,1,0.4853,9,Medium,health_score,-0.2815,avg_feature_adoption,0.2433,max_storage_gb,0.2289,1355
ACC-08801,At-Risk Dormant,48254.72,101745.28,50.55,1,0.4853,9,Medium,,,,,,,1356
ACC-04240,At-Risk Dormant,8644.74,31355.260000000002,44.32,1,0.4853,9,Medium,,,,,,,1357
ACC-04719,At-Risk Dormant,9204.19,30795.809999999998,64.79,1,0.4853,9,Medium,contract_end_days,0.352,tenure_months,-0.2555,avg_feature_adoption,0.1741,1358
ACC-04716,Loyal Mid-Market,40735.3,109264.7,46.98,1,0.4853,9,Medium,,,,,,,1359
ACC-06609,Growth-Stage Expanding,122368.95,377631.05,56.49,1,0.4853,9,Medium,max_storage_gb,0.3615,tenure_months,0.261,num_products,-0.2321,1360
ACC-06706,Early-Stage Potential,11189.31,28810.690000000002,57.86,1,0.4853,9,Medium,,,,,,,1361
ACC-00147,Loyal Mid-Market,16507.91,133492.09,74.82,1,0.4853,9,Medium,,,,,,,1362
ACC-05258,Early-Stage Potential,19975.17,130024.83,62.51,1,0.4853,9,Medium,,,,,,,1363
ACC-01278,Growth-Stage Expanding,98447.04,401552.96,61.95,1,0.4853,9,Medium,,,,,,,1364
ACC-01945,Loyal Mid-Market,1900.43,18099.57,83.55,1,0.4853,9,Medium,,,,,,,1365
ACC-03757,At-Risk Dormant,8246.62,141753.38,53.82,1,0.4853,9,Medium,,,,,,,1366
ACC-04630,At-Risk Dormant,16605.91,133394.09,60.58,1,0.4853,9,Medium,contract_end_days,0.4579,num_products,-0.1723,total_api_calls,0.1188,1367
